482.357	1	264
482.490	1	304
482.624	1	294
482.758	1	300
482.892	1	311
483.025	1	337
483.159	1	329
483.293	1	319
483.426	1	306
483.560	1	287
483.694	1	256
483.827	1	267
483.961	1	307
484.095	1	255
484.228	1	248
484.362	1	252
484.496	1	243
484.629	1	248
484.763	1	284
484.897	1	290
485.030	1	275
485.164	1	278
485.297	1	254
485.431	1	267
485.565	1	272
485.698	1	315
485.832	1	298
485.965	1	267
486.099	1	250
486.233	1	273
486.366	1	303
486.500	1	278
486.633	1	254
486.767	1	254
486.900	1	244
487.034	1	250
487.167	1	293
487.301	1	253
487.434	1	243
487.568	1	250
487.701	1	240
487.835	1	236
487.968	1	240
488.102	1	268
488.235	1	238
488.369	1	245
488.502	1	243
488.636	1	236
488.769	1	223
488.903	1	237
489.036	1	239
489.170	1	235
489.303	1	246
489.436	1	242
489.570	1	280
489.703	1	309
489.837	1	265
489.970	1	274
490.103	1	360
490.237	1	293
490.370	1	268
490.504	1	285
490.637	1	270
490.770	1	286
490.904	1	271
491.037	1	263
491.170	1	262
491.304	1	332
491.437	1	332
491.570	1	301
491.704	1	289
491.837	1	317
491.970	1	286
492.104	1	280
492.237	1	274
492.370	1	282
492.504	1	264
492.637	1	271
492.770	1	264
492.904	1	291
493.037	1	349
493.170	1	329
493.303	1	330
493.437	1	313
493.570	1	325
493.703	1	295
493.836	1	283
493.970	1	297
494.103	1	296
494.236	1	321
494.369	1	285
494.502	1	248
494.636	1	250
494.769	1	298
494.902	1	-98
495.035	1	215
495.168	1	272
495.301	1	255
495.435	1	288
495.568	1	280
495.701	1	269
495.834	1	263
495.967	1	280
496.100	1	305
496.234	1	284
496.367	1	270
496.500	1	269
496.633	1	300
496.766	1	302
496.899	1	292
497.032	1	288
497.165	1	293
497.298	1	318
497.431	1	269
497.565	1	290
497.698	1	281
497.831	1	280
497.964	1	251
498.097	1	241
498.230	1	269
498.363	1	296
498.496	1	296
498.629	1	283
498.762	1	328
498.895	1	316
499.028	1	291
499.161	1	313
499.294	1	353
499.427	1	346
499.560	1	402
499.693	1	372
499.826	1	348
499.959	1	351
500.092	1	347
500.225	1	304
500.358	1	317
500.491	1	340
500.624	1	321
500.757	1	314
500.889	1	335
501.022	1	356
501.155	1	367
501.288	1	323
501.421	1	339
501.554	1	330
501.687	1	341
501.820	1	343
501.953	1	391
502.086	1	342
502.218	1	311
502.351	1	313
502.484	1	325
502.617	1	325
502.750	1	304
502.883	1	296
503.016	1	305
503.148	1	351
503.281	1	370
503.414	1	373
503.547	1	348
503.680	1	352
503.812	1	373
503.945	1	381
504.078	1	379
504.211	1	344
504.344	1	353
504.476	1	332
504.609	1	337
504.742	1	343
504.875	1	752
505.007	1	467
505.140	1	411
505.273	1	347
505.406	1	-259
505.538	1	265
505.671	1	434
505.804	1	462
505.936	1	478
506.069	1	520
506.202	1	491
506.335	1	455
506.467	1	429
506.600	1	429
506.733	1	430
506.865	1	464
506.998	1	442
507.131	1	455
507.263	1	510
507.396	1	505
507.528	1	471
507.661	1	427
507.794	1	409
507.926	1	385
508.059	1	391
508.192	1	455
508.324	1	448
508.457	1	429
508.589	1	427
508.722	1	451
508.854	1	439
508.987	1	418
509.120	1	460
509.252	1	426
509.385	1	406
509.517	1	476
509.650	1	510
509.782	1	450
509.915	1	468
510.047	1	454
510.180	1	490
510.312	1	504
510.445	1	491
510.577	1	527
510.710	1	536
510.842	1	548
510.975	1	553
511.107	1	532
511.240	1	543
511.372	1	560
511.505	1	555
511.637	1	541
511.770	1	527
511.902	1	560
512.035	1	560
512.167	1	543
512.299	1	559
512.432	1	576
512.564	1	567
512.697	1	539
512.829	1	541
512.962	1	580
513.094	1	589
513.226	1	636
513.359	1	632
513.491	1	605
513.623	1	634
513.756	1	660
513.888	1	666
514.021	1	704
514.153	1	711
514.285	1	738
514.418	1	746
514.550	1	765
514.682	1	804
514.814	1	807
514.947	1	833
515.079	1	870
515.211	1	911
515.344	1	931
515.476	1	953
515.608	1	950
515.741	1	981
515.873	1	1055
516.005	1	1071
516.137	1	1022
516.270	1	1113
516.402	1	1203
516.534	1	1305
516.666	1	1343
516.799	1	1545
516.931	1	1730
517.063	1	2199
517.195	1	2781
517.327	1	3418
517.460	1	3922
517.592	1	4315
517.724	1	4499
517.856	1	4549
517.988	1	4394
518.121	1	3977
518.253	1	3466
518.385	1	2620
518.517	1	1786
518.649	1	1150
518.781	1	-22
518.913	1	516
519.046	1	957
519.178	1	933
519.310	1	905
519.442	1	923
519.574	1	916
519.706	1	946
519.838	1	1006
519.970	1	1026
520.102	1	1100
520.234	1	1170
520.367	1	1259
520.499	1	1329
520.631	1	1366
520.763	1	1421
520.895	1	1535
521.027	1	1491
521.159	1	1440
521.291	1	1503
521.423	1	1576
521.555	1	1738
521.687	1	1920
521.819	1	1911
521.951	1	1935
522.083	1	1943
522.215	1	2035
522.347	1	2101
522.479	1	2019
522.611	1	2112
522.743	1	2242
522.875	1	2310
523.007	1	2317
523.139	1	2440
523.271	1	2539
523.403	1	2693
523.534	1	2716
523.666	1	2763
523.798	1	2761
523.930	1	2934
524.062	1	3056
524.194	1	3131
524.326	1	3006
524.458	1	2934
524.590	1	3032
524.722	1	2988
524.853	1	2827
524.985	1	2751
525.117	1	2875
525.249	1	3136
525.381	1	3216
525.513	1	3067
525.645	1	2938
525.776	1	3347
525.908	1	3656
526.040	1	3547
526.172	1	3371
526.304	1	3899
526.436	1	4441
526.567	1	4979
526.699	1	5883
526.831	1	6323
526.963	1	7005
527.094	1	7617
527.226	1	8422
527.358	1	10485
527.490	1	12779
527.621	1	14253
527.753	1	16231
527.885	1	18750
528.017	1	19576
528.148	1	19872
528.280	1	18760
528.412	1	17001
528.544	1	17325
528.675	1	20194
528.807	1	22408
528.939	1	21496
529.070	1	24234
529.202	1	29846
529.334	1	33525
529.465	1	39012
529.597	1	40971
529.729	1	37724
529.860	1	36007
529.992	1	32393
530.124	1	27455
530.255	1	26042
530.387	1	29020
530.519	1	30896
530.650	1	29331
530.782	1	25357
530.913	1	21932
531.045	1	18671
531.177	1	18243
531.308	1	20675
531.440	1	24994
531.571	1	46234
531.703	1	64534
531.834	1	64524
531.966	1	64479
532.098	1	64459
532.229	1	64504
532.361	1	64468
532.492	1	64455
532.624	1	64478
532.755	1	50833
532.887	1	19919
533.018	1	15389
533.150	1	14123
533.281	1	13486
533.413	1	12380
533.544	1	11568
533.676	1	10799
533.807	1	10216
533.939	1	9239
534.070	1	9032
534.202	1	9291
534.333	1	9150
534.465	1	8729
534.596	1	7704
534.727	1	7127
534.859	1	6969
534.990	1	6652
535.122	1	6428
535.253	1	5772
535.385	1	5569
535.516	1	4301
535.647	1	5544
535.779	1	5522
535.910	1	5180
536.041	1	5264
536.173	1	5357
536.304	1	5345
536.436	1	5279
536.567	1	5043
536.698	1	4824
536.830	1	4865
536.961	1	4978
537.092	1	4760
537.224	1	4668
537.355	1	4657
537.486	1	4375
537.618	1	4073
537.749	1	4144
537.880	1	4130
538.011	1	4079
538.143	1	4029
538.274	1	4004
538.405	1	3931
538.537	1	3808
538.668	1	3792
538.799	1	3541
538.930	1	3605
539.062	1	3584
539.193	1	3171
539.324	1	1912
539.455	1	1138
539.587	1	1087
539.718	1	1249
539.849	1	1470
539.980	1	1823
540.111	1	2292
540.243	1	2906
540.374	1	3586
540.505	1	4304
540.636	1	4961
540.767	1	5615
540.898	1	6217
541.030	1	6676
541.161	1	6948
541.292	1	7069
541.423	1	7013
541.554	1	6860
541.685	1	6711
541.816	1	6568
541.948	1	6446
542.079	1	6277
542.210	1	6200
542.341	1	6075
542.472	1	6004
542.603	1	5746
542.734	1	5649
542.865	1	5458
542.996	1	5313
543.127	1	5173
543.258	1	5097
543.389	1	5059
543.520	1	4894
543.651	1	4788
543.783	1	4651
543.914	1	4628
544.045	1	4608
544.176	1	4491
544.307	1	4424
544.438	1	4301
544.569	1	4145
544.700	1	4045
544.831	1	3841
544.962	1	3721
545.093	1	3520
545.224	1	3387
545.355	1	3125
545.485	1	2983
545.616	1	2871
545.747	1	2829
545.878	1	2547
546.009	1	2040
546.140	1	2604
546.271	1	2616
546.402	1	2230
546.533	1	7476
546.664	1	13093
546.795	1	20574
546.926	1	27900
547.057	1	34462
547.187	1	39762
547.318	1	43826
547.449	1	45889
547.580	1	45115
547.711	1	41087
547.842	1	34323
547.973	1	26380
548.103	1	20094
548.234	1	16313
548.365	1	13909
548.496	1	12148
548.627	1	10963
548.758	1	9950
548.888	1	9222
549.019	1	8540
549.150	1	7983
549.281	1	7605
549.412	1	7207
549.542	1	7060
549.673	1	6993
549.804	1	7050
549.935	1	7174
550.065	1	7205
550.196	1	7322
550.327	1	7356
550.458	1	7387
550.588	1	7340
550.719	1	7170
550.850	1	6890
550.981	1	6555
551.111	1	6326
551.242	1	6133
551.373	1	6017
551.503	1	5935
551.634	1	5790
551.765	1	5737
551.895	1	5571
552.026	1	5492
552.157	1	5431
552.287	1	5302
552.418	1	5175
