482.357	1	525
482.490	1	517
482.624	1	536
482.758	1	538
482.892	1	549
483.025	1	544
483.159	1	536
483.293	1	531
483.426	1	530
483.560	1	518
483.694	1	508
483.827	1	518
483.961	1	534
484.095	1	512
484.228	1	482
484.362	1	470
484.496	1	472
484.629	1	483
484.763	1	501
484.897	1	480
485.030	1	488
485.164	1	498
485.297	1	492
485.431	1	478
485.565	1	495
485.698	1	512
485.832	1	504
485.965	1	485
486.099	1	467
486.233	1	494
486.366	1	513
486.500	1	506
486.633	1	490
486.767	1	503
486.900	1	486
487.034	1	650
487.167	1	1103
487.301	1	516
487.434	1	468
487.568	1	469
487.701	1	485
487.835	1	457
487.968	1	479
488.102	1	475
488.235	1	490
488.369	1	491
488.502	1	497
488.636	1	487
488.769	1	477
488.903	1	448
489.036	1	474
489.170	1	493
489.303	1	490
489.436	1	504
489.570	1	499
489.703	1	528
489.837	1	517
489.970	1	526
490.103	1	576
490.237	1	533
490.370	1	542
490.504	1	533
490.637	1	518
490.770	1	537
490.904	1	537
491.037	1	518
491.170	1	552
491.304	1	570
491.437	1	582
491.570	1	557
491.704	1	547
491.837	1	548
491.970	1	514
492.104	1	519
492.237	1	513
492.370	1	522
492.504	1	499
492.637	1	504
492.770	1	488
492.904	1	541
493.037	1	586
493.170	1	565
493.303	1	571
493.437	1	583
493.570	1	550
493.703	1	537
493.836	1	539
493.970	1	535
494.103	1	555
494.236	1	584
494.369	1	525
494.502	1	489
494.636	1	500
494.769	1	526
494.902	1	161
495.035	1	460
495.168	1	515
495.301	1	531
495.435	1	812
495.568	1	553
495.701	1	508
495.834	1	528
495.967	1	527
496.100	1	536
496.234	1	509
496.367	1	486
496.500	1	494
496.633	1	539
496.766	1	514
496.899	1	564
497.032	1	498
497.165	1	524
497.298	1	547
497.431	1	517
497.565	1	514
497.698	1	540
497.831	1	518
497.964	1	506
498.097	1	521
498.230	1	508
498.363	1	521
498.496	1	539
498.629	1	542
498.762	1	565
498.895	1	572
499.028	1	550
499.161	1	563
499.294	1	593
499.427	1	608
499.560	1	615
499.693	1	630
499.826	1	627
499.959	1	624
500.092	1	598
500.225	1	576
