482.357	1	102
482.490	1	61
482.624	1	-242
482.758	1	70
482.892	1	98
483.025	1	83
483.159	1	116
483.293	1	83
483.426	1	62
483.560	1	63
483.694	1	84
483.827	1	53
483.961	1	63
484.095	1	74
484.228	1	83
484.362	1	83
484.496	1	77
484.629	1	66
484.763	1	72
484.897	1	87
485.030	1	85
485.164	1	85
485.297	1	78
485.431	1	81
485.565	1	99
485.698	1	79
485.832	1	68
485.965	1	56
486.099	1	90
486.233	1	99
486.366	1	71
486.500	1	77
486.633	1	63
486.767	1	50
486.900	1	90
487.034	1	116
487.167	1	67
487.301	1	91
487.434	1	64
487.568	1	56
487.701	1	64
487.835	1	83
487.968	1	84
488.102	1	67
488.235	1	54
488.369	1	73
488.502	1	62
488.636	1	34
488.769	1	70
488.903	1	62
489.036	1	62
489.170	1	70
489.303	1	62
489.436	1	102
489.570	1	60
489.703	1	49
489.837	1	112
489.970	1	114
490.103	1	63
490.237	1	103
490.370	1	97
490.504	1	101
490.637	1	103
490.770	1	80
490.904	1	86
491.037	1	86
491.170	1	109
491.304	1	90
491.437	1	77
491.570	1	60
491.704	1	-266
491.837	1	-976
491.970	1	-332
492.104	1	48
492.237	1	75
492.370	1	55
492.504	1	70
492.637	1	67
492.770	1	92
492.904	1	120
493.037	1	114
493.170	1	113
493.303	1	99
493.437	1	114
493.570	1	83
493.703	1	85
493.836	1	73
493.970	1	88
494.103	1	84
494.236	1	78
494.369	1	70
494.502	1	81
494.636	1	77
494.769	1	88
494.902	1	73
495.035	1	66
495.168	1	67
495.301	1	78
495.435	1	68
495.568	1	82
495.701	1	75
495.834	1	99
495.967	1	126
496.100	1	89
496.234	1	84
496.367	1	74
496.500	1	85
496.633	1	77
496.766	1	81
496.899	1	67
497.032	1	77
497.165	1	92
497.298	1	74
497.431	1	96
497.565	1	87
497.698	1	69
497.831	1	62
497.964	1	65
498.097	1	78
498.230	1	78
498.363	1	80
498.496	1	82
498.629	1	90
498.762	1	82
498.895	1	94
499.028	1	102
499.161	1	147
499.294	1	127
499.427	1	155
499.560	1	129
499.693	1	113
499.826	1	130
499.959	1	117
500.092	1	101
500.225	1	103
500.358	1	104
500.491	1	87
500.624	1	92
500.757	1	105
500.889	1	603
501.022	1	195
501.155	1	102
501.288	1	103
501.421	1	103
501.554	1	122
501.687	1	119
501.820	1	130
501.953	1	115
502.086	1	120
502.218	1	96
502.351	1	99
502.484	1	107
502.617	1	115
502.750	1	101
502.883	1	108
503.016	1	140
503.148	1	139
503.281	1	104
503.414	1	119
503.547	1	116
503.680	1	113
