482.357	1	4
482.490	1	16
482.624	1	18
482.758	1	16
482.892	1	2
483.025	1	15
483.159	1	4
483.293	1	6
483.426	1	13
483.560	1	11
483.694	1	6
483.827	1	24
483.961	1	6
484.095	1	21
484.228	1	8
484.362	1	5
484.496	1	4
484.629	1	9
484.763	1	8
484.897	1	16
485.030	1	16
485.164	1	11
485.297	1	15
485.431	1	15
485.565	1	14
485.698	1	13
485.832	1	10
485.965	1	2
486.099	1	19
486.233	1	9
486.366	1	15
486.500	1	14
486.633	1	14
486.767	1	9
486.900	1	12
487.034	1	9
487.167	1	9
487.301	1	20
487.434	1	4
487.568	1	14
487.701	1	8
487.835	1	5
487.968	1	9
488.102	1	9
488.235	1	15
488.369	1	10
488.502	1	8
488.636	1	5
488.769	1	16
488.903	1	11
489.036	1	7
489.170	1	20
489.303	1	13
489.436	1	20
489.570	1	15
489.703	1	4
489.837	1	14
489.970	1	21
490.103	1	10
490.237	1	5
490.370	1	16
490.504	1	19
490.637	1	23
490.770	1	18
490.904	1	10
491.037	1	16
491.170	1	12
491.304	1	13
491.437	1	18
491.570	1	8
491.704	1	7
491.837	1	20
491.970	1	12
492.104	1	12
492.237	1	18
492.370	1	-1
492.504	1	3
492.637	1	16
492.770	1	10
492.904	1	22
493.037	1	3
493.170	1	3
493.303	1	14
493.437	1	14
493.570	1	6
493.703	1	18
493.836	1	16
493.970	1	7
494.103	1	14
494.236	1	12
494.369	1	5
494.502	1	9
494.636	1	16
494.769	1	10
494.902	1	22
495.035	1	5
495.168	1	13
495.301	1	6
495.435	1	15
495.568	1	13
495.701	1	19
495.834	1	10
495.967	1	14
496.100	1	11
496.234	1	-1
496.367	1	14
496.500	1	4
496.633	1	16
496.766	1	9
496.899	1	20
497.032	1	8
497.165	1	16
497.298	1	10
497.431	1	9
497.565	1	8
497.698	1	13
497.831	1	15
497.964	1	12
498.097	1	20
498.230	1	22
498.363	1	9
498.496	1	13
498.629	1	19
498.762	1	3
498.895	1	9
499.028	1	-199
499.161	1	-94
499.294	1	7
499.427	1	27
499.560	1	8
499.693	1	4
499.826	1	24
499.959	1	7
500.092	1	31
500.225	1	12
500.358	1	18
500.491	1	12
500.624	1	25
500.757	1	3
500.889	1	28
501.022	1	27
501.155	1	9
501.288	1	14
501.421	1	19
501.554	1	15
501.687	1	21
501.820	1	12
501.953	1	10
502.086	1	23
502.218	1	30
502.351	1	9
502.484	1	24
502.617	1	12
502.750	1	8
502.883	1	16
503.016	1	13
503.148	1	20
503.281	1	20
503.414	1	15
503.547	1	15
503.680	1	13
503.812	1	4
503.945	1	14
504.078	1	20
504.211	1	13
504.344	1	15
504.476	1	13
504.609	1	17
504.742	1	21
504.875	1	21
505.007	1	10
505.140	1	12
505.273	1	15
505.406	1	21
505.538	1	29
505.671	1	23
505.804	1	30
505.936	1	22
506.069	1	11
506.202	1	31
506.335	1	18
506.467	1	18
506.600	1	23
506.733	1	29
506.865	1	18
506.998	1	31
507.131	1	24
507.263	1	17
507.396	1	31
507.528	1	20
507.661	1	20
507.794	1	24
507.926	1	20
508.059	1	12
508.192	1	23
508.324	1	17
508.457	1	28
508.589	1	29
508.722	1	19
508.854	1	32
508.987	1	21
509.120	1	15
509.252	1	22
509.385	1	26
509.517	1	20
509.650	1	20
509.782	1	18
509.915	1	17
510.047	1	19
510.180	1	30
510.312	1	21
510.445	1	35
510.577	1	18
510.710	1	33
510.842	1	25
510.975	1	28
511.107	1	28
511.240	1	20
511.372	1	22
511.505	1	37
511.637	1	36
511.770	1	20
511.902	1	36
512.035	1	21
512.167	1	29
512.299	1	35
512.432	1	29
512.564	1	24
512.697	1	31
512.829	1	34
512.962	1	37
513.094	1	36
513.226	1	30
513.359	1	34
513.491	1	33
513.623	1	30
513.756	1	53
513.888	1	32
514.021	1	38
514.153	1	49
514.285	1	42
514.418	1	38
514.550	1	49
514.682	1	43
514.814	1	43
514.947	1	55
515.079	1	51
515.211	1	49
515.344	1	45
515.476	1	43
515.608	1	56
515.741	1	75
515.873	1	69
516.005	1	68
516.137	1	71
516.270	1	73
516.402	1	95
516.534	1	129
516.666	1	139
516.799	1	148
516.931	1	172
517.063	1	195
517.195	1	226
517.327	1	232
517.460	1	245
517.592	1	265
517.724	1	275
517.856	1	262
517.988	1	244
518.121	1	196
518.253	1	134
518.385	1	92
518.517	1	81
518.649	1	62
518.781	1	66
518.913	1	57
519.046	1	45
519.178	1	59
519.310	1	58
519.442	1	55
519.574	1	54
519.706	1	66
519.838	1	58
519.970	1	70
520.102	1	67
520.234	1	77
520.367	1	78
520.499	1	82
520.631	1	83
520.763	1	90
520.895	1	97
521.027	1	102
521.159	1	113
521.291	1	113
521.423	1	110
521.555	1	121
521.687	1	125
521.819	1	108
521.951	1	110
522.083	1	137
522.215	1	127
522.347	1	145
522.479	1	149
522.611	1	156
