-2412.904	1	120
-2406.902	1	136
-2400.903	1	121
-2394.909	1	96
-2388.917	1	128
-2382.930	1	113
-2376.946	1	145
-2370.966	1	130
-2364.989	1	102
-2359.016	1	133
-2353.047	1	146
-2347.081	1	135
-2341.119	1	136
-2335.161	1	125
-2329.206	1	138
-2323.255	1	123
-2317.307	1	124
-2311.363	1	122
-2305.423	1	130
-2299.486	1	147
-2293.553	1	139
-2287.624	1	143
-2281.698	1	164
-2275.775	1	189
-2269.857	1	171
-2263.941	1	158
-2258.030	1	183
-2252.122	1	159
-2246.217	1	194
-2240.317	1	140
-2234.419	1	147
-2228.525	1	163
-2222.635	1	159
-2216.749	1	191
-2210.866	1	154
-2204.986	1	-663
-2199.110	1	-103
-2193.238	1	100
-2187.369	1	157
-2181.504	1	218
-2175.642	1	380
-2169.784	1	155
-2163.929	1	163
-2158.078	1	167
-2152.230	1	163
-2146.386	1	166
-2140.545	1	145
-2134.708	1	140
-2128.874	1	147
-2123.044	1	145
-2117.218	1	135
-2111.395	1	164
-2105.575	1	146
-2099.759	1	150
-2093.946	1	171
-2088.137	1	147
-2082.332	1	127
-2076.530	1	9
-2070.731	1	-157
-2064.936	1	141
-2059.144	1	195
-2053.356	1	193
-2047.571	1	159
-2041.790	1	128
-2036.012	1	125
-2030.238	1	117
-2024.467	1	-412
-2018.699	1	-167
-2012.935	1	-155
-2007.175	1	21
-2001.417	1	130
-1995.664	1	179
-1989.913	1	208
-1984.167	1	846
-1978.423	1	160
-1972.683	1	37
-1966.947	1	-143
-1961.214	1	171
-1955.484	1	200
-1949.758	1	168
-1944.035	1	168
-1938.315	1	175
-1932.599	1	138
-1926.887	1	139
-1921.177	1	161
-1915.472	1	185
-1909.769	1	136
-1904.070	1	154
-1898.374	1	151
-1892.682	1	162
-1886.993	1	152
-1881.308	1	150
-1875.625	1	151
-1869.947	1	148
-1864.271	1	127
-1858.599	1	147
-1852.931	1	179
-1847.265	1	184
-1841.603	1	171
-1835.945	1	140
-1830.289	1	134
-1824.638	1	150
-1818.989	1	144
-1813.344	1	142
-1807.702	1	155
-1802.063	1	162
-1796.428	1	146
-1790.796	1	178
-1785.168	1	156
-1779.543	1	141
-1773.921	1	149
-1768.302	1	150
-1762.687	1	141
-1757.075	1	130
-1751.466	1	134
-1745.861	1	145
-1740.259	1	154
-1734.660	1	135
-1729.065	1	147
-1723.473	1	146
-1717.884	1	117
-1712.299	1	148
-1706.716	1	150
-1701.137	1	153
-1695.562	1	155
-1689.989	1	140
-1684.420	1	166
-1678.854	1	160
-1673.292	1	129
-1667.733	1	176
-1662.177	1	153
-1656.624	1	161
